Timestamp,EURUSD,GBPUSD,USDJPY,XAUUSD,DJI,DXY,NDXT,SP500
2019.11.13-22:00:00,1.1007799999999999,1.2852,108.765,1464.31,27781.8,98.35,8255.59,3092.96
2019.11.13-23:00:00,1.1005200000000002,1.2847600000000001,108.796,1463.31,27783.6,98.35,8260.6,3096.44
2019.11.14-00:00:00,1.10076,1.28503,108.76799999999999,1463.31,27783.6,98.33,8260.6,3096.44
2019.11.14-01:00:00,1.10094,1.28529,108.795,1463.56,27783.6,98.37,8253.55,3094.48
2019.11.14-02:00:00,1.10063,1.2845799999999998,108.762,1464.38,27783.6,98.34,8247.85,3092.08
2019.11.14-03:00:00,1.1004,1.28452,108.824,1461.64,27783.6,98.36,8266.55,3097.48
2019.11.14-04:00:00,1.1002,1.284,108.755,1462.88,27783.6,98.37,8244.8,3090.86
2019.11.14-05:00:00,1.10033,1.28399,108.705,1464.1,27783.6,98.36,8241.4,3090.48
2019.11.14-06:00:00,1.10005,1.2836100000000001,108.704,1464.76,27783.6,98.38,8247.8,3092.08
2019.11.14-07:00:00,1.0998299999999999,1.2827899999999999,108.73200000000001,1465.76,27783.6,98.4,8252.9,3092.74
2019.11.14-08:00:00,1.09945,1.28292,108.70299999999999,1465.32,27783.6,98.41,8243.55,3090.16
2019.11.14-09:00:00,1.10105,1.2843200000000001,108.745,1466.45,27783.6,98.35,8248.3,3091.7
2019.11.14-10:00:00,1.1008200000000001,1.28419,108.661,1469.64,27783.6,98.31,8240.55,3089.74
2019.11.14-11:00:00,1.10005,1.28492,108.589,1469.64,27783.6,98.33,8243.55,3090.58
2019.11.14-12:00:00,1.09975,1.28557,108.64299999999999,1468.25,27783.6,98.34,8243.65,3091.74
2019.11.14-13:00:00,1.09903,1.28386,108.662,1467.58,27783.6,98.4,8246.55,3092.58
2019.11.14-14:00:00,1.09959,1.28393,108.632,1468.15,27783.6,98.37,8239.3,3090.74
2019.11.14-15:00:00,1.0998299999999999,1.28396,108.602,1468.14,27783.6,98.36,8232.55,3088.98
2019.11.14-16:00:00,1.10008,1.28411,108.66,1467.66,27770.3,98.35,8242.4,3092.74
2019.11.14-17:00:00,1.1001100000000001,1.28564,108.573,1469.42,27741.4,98.34,8222.06,3089.58
2019.11.14-18:00:00,1.10151,1.28777,108.334,1473.35,27712.0,98.19,8213.94,3084.78
2019.11.14-19:00:00,1.10176,1.28787,108.337,1472.28,27752.6,98.18,8239.49,3091.08
2019.11.14-20:00:00,1.10264,1.28835,108.26899999999999,1473.8,27721.5,98.17,8236.55,3088.04
2019.11.14-21:00:00,1.10214,1.28757,108.375,1471.4,27770.5,98.15,8249.55,3093.58
2019.11.14-22:00:00,1.10207,1.28789,108.43,1470.68,27783.7,98.19,8255.05,3095.9
2019.11.14-23:00:00,1.1019299999999999,1.28808,108.384,1470.97,27782.0,98.17,8258.6,3096.94
2019.11.15-00:00:00,1.10216,1.2881,108.39399999999999,1470.97,27782.0,98.14,8258.6,3096.94
2019.11.15-01:00:00,1.10196,1.28813,108.493,1469.25,27782.0,98.16,8261.15,3098.34
2019.11.15-02:00:00,1.10247,1.28846,108.587,1466.99,27782.0,98.15,8287.9,3106.98
2019.11.15-03:00:00,1.10248,1.28852,108.564,1467.76,27782.0,98.14,8286.2,3106.6
2019.11.15-04:00:00,1.10294,1.28837,108.61399999999999,1467.16,27782.0,98.13,8295.45,3108.98
2019.11.15-05:00:00,1.1026,1.28791,108.58,1466.14,27782.0,98.14,8287.7,3107.08
2019.11.15-06:00:00,1.10259,1.28805,108.573,1466.5,27782.0,98.13,8287.3,3106.84
2019.11.15-07:00:00,1.10216,1.28757,108.585,1463.97,27782.0,98.14,8286.3,3106.98
2019.11.15-08:00:00,1.1022299999999998,1.28826,108.59100000000001,1464.52,27782.0,98.16,8288.15,3107.34
2019.11.15-09:00:00,1.10176,1.28729,108.544,1464.31,27782.0,98.19,8284.9,3105.62
2019.11.15-10:00:00,1.1022399999999999,1.2877100000000001,108.544,1466.39,27782.0,98.16,8279.7,3104.24
2019.11.15-11:00:00,1.1018700000000001,1.2874299999999999,108.682,1463.4,27782.0,98.2,8289.15,3106.08
2019.11.15-12:00:00,1.1026200000000002,1.28719,108.663,1465.39,27782.0,98.16,8279.2,3102.84
2019.11.15-13:00:00,1.10319,1.28799,108.65,1466.42,27782.0,98.14,8282.15,3103.24
2019.11.15-14:00:00,1.10337,1.2877399999999999,108.71700000000001,1464.76,27782.0,98.12,8288.15,3104.36
2019.11.15-15:00:00,1.10418,1.2886799999999998,108.675,1467.88,27782.0,98.1,8300.46,3106.74
2019.11.15-16:00:00,1.1047200000000001,1.29044,108.715,1465.95,27865.7,98.02,8279.65,3103.34
2019.11.15-17:00:00,1.10506,1.2902799999999999,108.72399999999999,1468.49,27904.2,98.0,8299.65,3109.14
2019.11.15-18:00:00,1.10456,1.2899200000000002,108.794,1466.01,27929.3,98.05,8299.65,3112.84
2019.11.15-19:00:00,1.1053600000000001,1.2908,108.771,1467.66,27923.9,98.0,8302.9,3112.84
2019.11.15-20:00:00,1.10551,1.2902799999999999,108.789,1468.07,27920.0,97.97,8299.65,3111.78
2019.11.15-21:00:00,1.1053,1.29029,108.825,1466.28,27971.1,98.0,8299.4,3115.24
2019.11.15-22:00:00,1.10545,1.2903799999999999,108.81200000000001,1466.77,28000.4,98.0,8307.65,3118.48
2019.11.15-23:00:00,1.10487,1.28993,108.73,1467.42,28004.9,98.0,8309.15,3117.84
2019.11.18-00:00:00,1.10514,1.29132,108.755,1467.42,28004.9,98.0,8309.15,3117.84
2019.11.18-01:00:00,1.10537,1.29186,108.695,1469.0,28004.9,97.95,8302.3,3114.78
2019.11.18-02:00:00,1.10554,1.29178,108.787,1467.49,28004.9,97.94,8303.3,3115.64
2019.11.18-03:00:00,1.10574,1.29198,108.83200000000001,1465.48,28004.9,97.95,8310.6,3117.54
2019.11.18-04:00:00,1.10614,1.29255,108.809,1465.92,28004.9,97.94,8311.35,3117.78
2019.11.18-05:00:00,1.10636,1.29298,108.822,1465.9,28004.9,97.91,8309.7,3117.64
2019.11.18-06:00:00,1.10609,1.2922200000000001,108.811,1466.24,28004.9,97.93,8306.7,3117.04
2019.11.18-07:00:00,1.1061,1.29237,108.815,1465.11,28004.9,97.92,8311.2,3118.6
2019.11.18-08:00:00,1.10614,1.29287,108.833,1464.86,28004.9,97.91,8311.95,3118.54
2019.11.18-09:00:00,1.10563,1.29444,108.915,1463.53,28004.9,97.91,8336.9,3124.44
2019.11.18-10:00:00,1.10596,1.29567,108.949,1459.96,28004.9,97.93,8327.05,3122.44
2019.11.18-11:00:00,1.10617,1.29623,108.99799999999999,1458.43,28004.9,97.91,8330.05,3123.18
2019.11.18-12:00:00,1.10579,1.29565,109.046,1457.96,28004.9,97.94,8325.55,3122.58
2019.11.18-13:00:00,1.10608,1.29485,109.01100000000001,1459.2,28004.9,97.93,8331.8,3123.68
2019.11.18-14:00:00,1.10574,1.29578,109.036,1456.99,28004.9,97.94,8336.3,3125.18
2019.11.18-15:00:00,1.10563,1.29593,108.787,1464.46,28004.9,97.9,8308.55,3117.08
2019.11.18-16:00:00,1.10669,1.29598,108.669,1469.17,28006.2,97.86,8287.9,3115.08
2019.11.18-17:00:00,1.10805,1.29656,108.55,1471.77,28001.0,97.81,8299.8,3116.84
2019.11.18-18:00:00,1.1079,1.29635,108.611,1470.96,28014.6,97.73,8313.65,3120.18
2019.11.18-19:00:00,1.10814,1.29663,108.583,1471.94,28026.5,97.75,8308.9,3119.58
2019.11.18-20:00:00,1.1079,1.29647,108.57799999999999,1471.95,28035.7,97.75,8323.05,3122.08
2019.11.18-21:00:00,1.1075,1.29536,108.641,1471.47,28030.7,97.79,8331.8,3122.18
2019.11.18-22:00:00,1.10744,1.295,108.637,1471.64,28033.8,97.79,8324.05,3120.72
2019.11.18-23:00:00,1.10712,1.29508,108.66799999999999,1470.78,28036.2,97.82,8325.8,3120.96
2019.11.19-00:00:00,1.1071,1.2949,108.65799999999999,1470.78,28036.2,97.81,8325.8,3120.96
2019.11.19-01:00:00,1.10721,1.2948600000000001,108.663,1471.75,28036.2,97.79,8319.7,3119.36
2019.11.19-02:00:00,1.10687,1.2948,108.507,1472.85,28036.2,97.82,8314.25,3117.5
2019.11.19-03:00:00,1.10693,1.29508,108.584,1469.82,28036.2,97.84,8329.9,3121.5
2019.11.19-04:00:00,1.10721,1.2953,108.631,1470.48,28036.2,97.83,8334.4,3122.76
2019.11.19-05:00:00,1.10742,1.29521,108.587,1470.36,28036.2,97.8,8332.9,3122.1
2019.11.19-06:00:00,1.1074899999999999,1.29525,108.583,1470.32,28036.2,97.8,8338.95,3123.86
2019.11.19-07:00:00,1.10751,1.29577,108.62,1472.09,28036.2,97.79,8337.9,3123.86
2019.11.19-08:00:00,1.10784,1.29631,108.616,1471.8,28036.2,97.78,8341.95,3125.6
2019.11.19-09:00:00,1.1068,1.29549,108.65799999999999,1469.45,28036.2,97.8,8337.4,3124.14
2019.11.19-10:00:00,1.107,1.29544,108.75399999999999,1467.99,28036.2,97.83,8347.0,3126.86
2019.11.19-11:00:00,1.1068,1.29529,108.771,1465.9,28036.2,97.87,8360.75,3131.5
2019.11.19-12:00:00,1.10689,1.29318,108.811,1465.37,28036.2,97.87,8359.45,3130.4
2019.11.19-13:00:00,1.1077299999999999,1.29387,108.7,1467.5,28036.2,97.84,8360.4,3129.66
2019.11.19-14:00:00,1.10744,1.2937,108.756,1467.77,28036.2,97.82,8361.4,3129.76
2019.11.19-15:00:00,1.10774,1.29401,108.68799999999999,1468.76,28036.2,97.8,8355.45,3127.5
2019.11.19-16:00:00,1.10732,1.2940399999999999,108.633,1469.26,28007.7,97.81,8332.15,3120.94
2019.11.19-17:00:00,1.1080299999999998,1.29314,108.492,1473.2,27917.0,97.77,8309.07,3114.0
2019.11.19-18:00:00,1.10737,1.2924200000000001,108.594,1471.29,27948.0,97.81,8344.9,3122.0
2019.11.19-19:00:00,1.10802,1.29267,108.499,1474.48,27945.9,97.79,8338.15,3119.6
2019.11.19-20:00:00,1.10826,1.2922200000000001,108.478,1474.59,27932.1,97.82,8338.65,3119.86
2019.11.19-21:00:00,1.10782,1.29115,108.524,1473.1,27935.5,97.86,8342.4,3121.0
2019.11.19-22:00:00,1.1077,1.29285,108.55,1472.43,27931.5,97.84,8335.9,3119.46
2019.11.19-23:00:00,1.10781,1.2923,108.529,1472.36,27934.0,97.85,8326.2,3116.4
2019.11.20-00:00:00,1.10775,1.29224,108.54700000000001,1472.36,27934.0,97.83,8326.2,3116.4
2019.11.20-01:00:00,1.1077700000000001,1.2927600000000001,108.47,1474.54,27934.0,97.86,8306.1,3111.14
2019.11.20-02:00:00,1.10784,1.29178,108.54799999999999,1472.91,27934.0,97.85,8313.35,3113.9
2019.11.20-03:00:00,1.10721,1.29061,108.445,1473.59,27934.0,97.9,8292.1,3108.8
2019.11.20-04:00:00,1.1074899999999999,1.2912299999999999,108.48899999999999,1474.08,27934.0,97.88,8294.85,3110.8
2019.11.20-05:00:00,1.1073899999999999,1.29084,108.473,1474.44,27934.0,97.88,8298.15,3111.04
2019.11.20-06:00:00,1.1072899999999999,1.2911700000000002,108.51100000000001,1473.74,27934.0,97.89,8305.6,3113.54
2019.11.20-07:00:00,1.10738,1.29059,108.51899999999999,1475.29,27934.0,97.89,8305.1,3113.42
2019.11.20-08:00:00,1.107,1.29125,108.51899999999999,1474.97,27934.0,97.79,8303.85,3112.14
2019.11.20-09:00:00,1.10685,1.29139,108.435,1477.74,27934.0,97.8,8299.65,3110.54
2019.11.20-10:00:00,1.10596,1.28928,108.387,1477.81,27934.0,97.88,8289.15,3106.04
2019.11.20-11:00:00,1.10635,1.29093,108.42200000000001,1476.33,27934.0,97.85,8295.25,3108.3
2019.11.20-12:00:00,1.10659,1.2901,108.43700000000001,1475.85,27934.0,97.85,8291.85,3107.14
2019.11.20-13:00:00,1.10564,1.2897,108.47200000000001,1474.08,27934.0,97.91,8299.6,3110.4
2019.11.20-14:00:00,1.10565,1.28993,108.46700000000001,1473.42,27872.4,97.9,8299.85,3109.14
2019.11.20-15:00:00,1.10637,1.2903200000000001,108.529,1471.86,27861.8,97.84,8296.1,3108.4
2019.11.20-16:00:00,1.10782,1.29187,108.63,1472.55,27859.9,97.75,8320.85,3114.74
2019.11.20-17:00:00,1.1065399999999999,1.29102,108.62799999999999,1469.32,27850.7,97.83,8330.85,3116.32
2019.11.20-18:00:00,1.10632,1.29172,108.677,1468.12,27837.4,97.86,8311.65,3113.28
2019.11.20-19:00:00,1.10665,1.29207,108.53200000000001,1471.44,27854.1,97.82,8266.9,3101.12
2019.11.20-20:00:00,1.10684,1.29106,108.589,1470.32,27707.4,97.82,8254.15,3099.5
2019.11.20-21:00:00,1.1069799999999999,1.2920399999999999,108.617,1471.26,27798.3,97.81,8264.65,3103.4
2019.11.20-22:00:00,1.10731,1.2921799999999999,108.569,1472.88,27803.9,97.78,8279.88,3107.08
2019.11.20-23:00:00,1.10717,1.29225,108.589,1471.05,27767.5,97.79,8277.55,3107.7
2019.11.21-00:00:00,1.10758,1.2924799999999999,108.45100000000001,1471.05,27769.1,97.79,8277.55,3107.7
2019.11.21-01:00:00,1.1077700000000001,1.29251,108.469,1474.39,27769.1,97.79,8258.8,3101.0
2019.11.21-02:00:00,1.10755,1.29259,108.346,1474.92,27769.1,97.79,8237.25,3093.4
2019.11.21-03:00:00,1.1077,1.2926,108.31200000000001,1475.05,27769.1,97.75,8233.8,3092.44
2019.11.21-04:00:00,1.10782,1.29309,108.488,1472.4,27769.1,97.75,8262.4,3101.7
2019.11.21-05:00:00,1.10752,1.29295,108.523,1471.49,27769.1,97.77,8258.9,3101.9
2019.11.21-06:00:00,1.10748,1.29257,108.524,1470.96,27769.1,97.78,8256.8,3100.3
2019.11.21-07:00:00,1.10756,1.2927799999999998,108.571,1470.31,27769.1,97.78,8265.25,3103.3
2019.11.21-08:00:00,1.10743,1.29257,108.572,1470.51,27769.1,97.79,8264.9,3102.9
2019.11.21-09:00:00,1.10725,1.29328,108.574,1471.13,27769.1,97.8,8258.5,3101.54
2019.11.21-10:00:00,1.1086,1.29406,108.512,1473.3,27769.1,97.69,8261.5,3102.8
2019.11.21-11:00:00,1.10861,1.29437,108.52600000000001,1470.61,27769.1,97.69,8262.5,3103.14
2019.11.21-12:00:00,1.1081299999999998,1.29416,108.61200000000001,1468.26,27769.1,97.73,8274.1,3106.64
2019.11.21-13:00:00,1.10851,1.29526,108.62899999999999,1469.38,27769.1,97.7,8276.4,3107.64
2019.11.21-14:00:00,1.10905,1.2959100000000001,108.55799999999999,1470.41,27769.1,97.66,8273.6,3107.4
2019.11.21-15:00:00,1.1075700000000002,1.29582,108.54899999999999,1469.88,27805.4,97.76,8278.95,3108.8
2019.11.21-16:00:00,1.10804,1.29473,108.59,1467.66,27771.2,97.72,8262.5,3101.8
2019.11.21-17:00:00,1.1075700000000002,1.2924,108.509,1469.01,27731.3,97.76,8255.65,3099.54
2019.11.21-18:00:00,1.10664,1.2913700000000001,108.523,1469.32,27732.0,97.82,8239.25,3097.2
2019.11.21-19:00:00,1.10625,1.29034,108.604,1465.27,27815.6,97.87,8259.65,3104.04
2019.11.21-20:00:00,1.10584,1.28967,108.62700000000001,1464.64,27791.9,97.9,8258.53,3102.9
2019.11.21-21:00:00,1.10586,1.2901799999999999,108.65899999999999,1464.58,27813.5,97.9,8273.3,3105.9
2019.11.21-22:00:00,1.1056700000000002,1.2906799999999998,108.62100000000001,1464.98,27777.9,97.9,8262.24,3102.06
2019.11.21-23:00:00,1.10578,1.2903799999999999,108.602,1464.32,27712.6,97.88,8267.65,3103.1
2019.11.22-00:00:00,1.10616,1.29071,108.616,1464.32,27730.5,97.88,8267.65,3103.1
2019.11.22-01:00:00,1.10655,1.29189,108.575,1465.03,27730.5,97.88,8260.1,3100.66
2019.11.22-02:00:00,1.10625,1.2915299999999998,108.637,1464.56,27730.5,97.88,8273.6,3104.4
2019.11.22-03:00:00,1.1064100000000001,1.2918100000000001,108.682,1463.67,27730.5,97.85,8288.3,3108.5
2019.11.22-04:00:00,1.10632,1.29122,108.624,1464.64,27730.5,97.86,8284.75,3107.02
2019.11.22-05:00:00,1.10632,1.29116,108.637,1464.89,27730.5,97.86,8283.05,3106.9
2019.11.22-06:00:00,1.10633,1.2916,108.631,1465.02,27730.5,97.85,8282.75,3107.16
2019.11.22-07:00:00,1.10658,1.29206,108.615,1465.84,27730.5,97.84,8281.5,3106.18
2019.11.22-08:00:00,1.10703,1.2921,108.61399999999999,1467.35,27730.5,97.8,8280.0,3106.06
2019.11.22-09:00:00,1.10648,1.29152,108.598,1467.06,27730.5,97.84,8279.15,3106.16
2019.11.22-10:00:00,1.10703,1.29142,108.611,1466.94,27730.5,97.8,8298.85,3112.7
2019.11.22-11:00:00,1.10605,1.28729,108.538,1471.25,27730.5,97.9,8290.9,3109.36
2019.11.22-12:00:00,1.10564,1.28814,108.536,1470.71,27730.5,97.91,8288.3,3108.46
2019.11.22-13:00:00,1.10647,1.2878399999999999,108.50299999999999,1471.31,27730.5,97.87,8286.5,3107.6
2019.11.22-14:00:00,1.10554,1.28613,108.564,1469.86,27730.5,97.93,8285.75,3108.6
2019.11.22-15:00:00,1.10579,1.2854700000000001,108.596,1468.64,27777.9,97.92,8285.6,3109.48
2019.11.22-16:00:00,1.1046,1.28457,108.667,1465.63,27811.8,98.01,8276.1,3109.86
2019.11.22-17:00:00,1.10341,1.28298,108.64,1464.61,27826.0,98.09,8242.9,3102.94
2019.11.22-18:00:00,1.1027799999999999,1.28281,108.67,1463.52,27822.2,98.15,8249.64,3104.2
2019.11.22-19:00:00,1.1023399999999999,1.2826899999999999,108.67200000000001,1462.54,27844.2,98.17,8263.1,3107.4
2019.11.22-20:00:00,1.10267,1.2838399999999999,108.61,1463.06,27860.7,98.13,8257.85,3107.76
2019.11.22-21:00:00,1.102,1.28301,108.626,1462.9,27885.0,98.18,8260.42,3107.76
2019.11.22-22:00:00,1.1022399999999999,1.2836100000000001,108.62799999999999,1462.13,27853.8,98.16,8266.4,3108.66
2019.11.22-23:00:00,1.10169,1.2828600000000001,108.60600000000001,1461.81,27834.5,98.18,8271.4,3111.16
2019.11.25-00:00:00,1.10217,1.28484,108.68799999999999,1461.81,27830.8,98.18,8271.4,3111.16
2019.11.25-01:00:00,1.1022299999999998,1.28508,108.72200000000001,1460.39,27830.8,98.18,8298.25,3118.54
2019.11.25-02:00:00,1.10226,1.2851,108.786,1460.89,27830.8,98.18,8299.5,3118.78
2019.11.25-03:00:00,1.1023100000000001,1.2851299999999999,108.764,1461.12,27830.8,98.16,8305.0,3119.84
2019.11.25-04:00:00,1.10236,1.28474,108.77799999999999,1461.33,27830.8,98.16,8301.75,3119.1
2019.11.25-05:00:00,1.10195,1.28423,108.75399999999999,1461.45,27830.8,98.18,8299.9,3118.74
2019.11.25-06:00:00,1.1022100000000001,1.28464,108.735,1461.65,27830.8,98.17,8297.0,3117.74
2019.11.25-07:00:00,1.10291,1.28516,108.85700000000001,1458.41,27830.8,98.14,8302.3,3119.58
2019.11.25-08:00:00,1.1026,1.2856299999999998,108.84200000000001,1458.59,27830.8,98.14,8302.5,3119.44
2019.11.25-09:00:00,1.10296,1.28682,108.844,1459.21,27830.8,98.09,8297.75,3118.18
2019.11.25-10:00:00,1.10232,1.28785,108.859,1457.96,27830.8,98.13,8300.65,3118.54
2019.11.25-11:00:00,1.10132,1.28805,108.853,1459.31,27830.8,98.19,8301.75,3118.78
2019.11.25-12:00:00,1.1012899999999999,1.28819,108.839,1458.58,27830.8,98.2,8301.75,3118.54
2019.11.25-13:00:00,1.10151,1.28719,108.87299999999999,1457.09,27830.8,98.21,8299.3,3118.04
2019.11.25-14:00:00,1.10125,1.28731,108.875,1457.99,27830.8,98.23,8296.5,3117.28
2019.11.25-15:00:00,1.1016299999999999,1.2879,108.899,1455.97,27905.5,98.21,8305.75,3119.96
2019.11.25-16:00:00,1.10206,1.28975,108.836,1459.37,27965.4,98.14,8341.7,3126.04
2019.11.25-17:00:00,1.10113,1.2907,108.932,1457.7,28012.0,98.21,8355.95,3127.68
2019.11.25-18:00:00,1.10084,1.28841,108.954,1457.52,27999.9,98.25,8354.95,3128.28
2019.11.25-19:00:00,1.10055,1.28881,108.96,1456.3,27990.7,98.26,8354.45,3128.04
2019.11.25-20:00:00,1.10077,1.28969,108.95200000000001,1456.1,28011.5,98.24,8356.25,3128.04
2019.11.25-21:00:00,1.10089,1.29034,108.97200000000001,1455.0,28018.3,98.23,8355.69,3128.28
2019.11.25-22:00:00,1.10103,1.2901799999999999,108.95,1454.82,28035.0,98.22,8367.8,3132.46
2019.11.25-23:00:00,1.1012,1.28982,108.91,1454.94,28004.0,98.21,8365.95,3130.24
2019.11.26-00:00:00,1.10133,1.2899,108.932,1454.94,28018.2,98.21,8365.95,3130.24
2019.11.26-01:00:00,1.10102,1.28957,108.994,1453.82,28018.2,98.21,8366.4,3131.74
2019.11.26-02:00:00,1.1008799999999999,1.28951,109.04700000000001,1453.56,28018.2,98.21,8384.15,3136.38
2019.11.26-03:00:00,1.10119,1.29024,109.079,1453.61,28018.2,98.23,8392.55,3138.94
2019.11.26-04:00:00,1.10094,1.28935,108.977,1454.42,28018.2,98.25,8376.3,3133.44
2019.11.26-05:00:00,1.1013600000000001,1.28957,108.977,1454.5,28018.2,98.22,8376.05,3133.2
2019.11.26-06:00:00,1.1014,1.2894700000000001,108.98100000000001,1455.18,28018.2,98.21,8377.8,3134.04
2019.11.26-07:00:00,1.10146,1.28929,108.962,1455.73,28018.2,98.2,8373.55,3132.8
2019.11.26-08:00:00,1.1013700000000002,1.28959,108.941,1457.13,28018.2,98.21,8374.05,3132.54
2019.11.26-09:00:00,1.10153,1.28821,108.95100000000001,1455.54,28018.2,98.22,8375.3,3133.0
2019.11.26-10:00:00,1.10178,1.28751,108.90799999999999,1457.35,28018.2,98.2,8368.3,3131.04
2019.11.26-11:00:00,1.1013899999999999,1.2865,108.95200000000001,1457.41,28018.2,98.24,8364.8,3130.1
2019.11.26-12:00:00,1.1017,1.2852700000000001,108.961,1458.17,28018.2,98.23,8367.31,3131.52
2019.11.26-13:00:00,1.1017,1.2873299999999999,108.94,1457.88,28018.2,98.21,8364.93,3130.98
2019.11.26-14:00:00,1.10191,1.28578,108.978,1456.5,28018.2,98.21,8367.31,3131.72
2019.11.26-15:00:00,1.10172,1.28521,108.95700000000001,1455.45,28060.0,98.22,8363.88,3132.24
2019.11.26-16:00:00,1.10114,1.28506,109.023,1454.98,28052.9,98.26,8372.7,3135.38
2019.11.26-17:00:00,1.1012,1.2836299999999998,109.07799999999999,1458.59,28093.1,98.26,8380.89,3135.7
2019.11.26-18:00:00,1.10115,1.2848700000000002,109.11200000000001,1458.06,28099.1,98.26,8381.95,3137.72
2019.11.26-19:00:00,1.102,1.28607,109.072,1460.04,28112.2,98.19,8391.81,3139.0
2019.11.26-20:00:00,1.1022399999999999,1.28621,109.055,1461.96,28086.3,98.17,8384.46,3135.4
2019.11.26-21:00:00,1.10219,1.28677,109.027,1461.6,28092.4,98.16,8384.95,3136.52
2019.11.26-22:00:00,1.10238,1.28635,109.035,1462.32,28110.1,98.15,8381.66,3137.9
2019.11.26-23:00:00,1.10196,1.28652,109.035,1461.35,28081.3,98.17,8388.52,3142.68
2019.11.27-00:00:00,1.1023100000000001,1.28587,109.052,1461.35,28088.7,98.17,8388.52,3142.68
2019.11.27-01:00:00,1.1022,1.286,109.095,1460.36,28088.7,98.17,8391.67,3142.24
2019.11.27-02:00:00,1.10176,1.28524,109.125,1459.9,28088.7,98.17,8392.51,3142.48
2019.11.27-03:00:00,1.10159,1.2851,109.125,1459.66,28088.7,98.22,8391.18,3142.2
2019.11.27-04:00:00,1.10165,1.28498,109.11200000000001,1459.28,28088.7,98.22,8398.11,3143.68
2019.11.27-05:00:00,1.10145,1.28548,109.09899999999999,1459.48,28088.7,98.22,8401.26,3144.72
2019.11.27-06:00:00,1.10122,1.2853700000000001,109.12700000000001,1459.22,28088.7,98.25,8403.29,3144.96
2019.11.27-07:00:00,1.10093,1.28462,109.15299999999999,1458.86,28088.7,98.27,8400.98,3143.82
2019.11.27-08:00:00,1.10115,1.28467,109.145,1459.78,28088.7,98.25,8403.2,3144.02
2019.11.27-09:00:00,1.10075,1.28336,109.186,1458.26,28088.7,98.3,8409.52,3146.46
2019.11.27-10:00:00,1.10079,1.2849899999999999,109.15799999999999,1459.37,28088.7,98.27,8408.68,3146.8
2019.11.27-11:00:00,1.1009,1.28611,109.165,1458.92,28088.7,98.25,8417.43,3148.54
2019.11.27-12:00:00,1.10045,1.2882799999999999,109.111,1459.93,28088.7,98.25,8414.35,3148.26
2019.11.27-13:00:00,1.10084,1.28896,109.11200000000001,1458.65,28088.7,98.22,8408.4,3146.06
2019.11.27-14:00:00,1.1009200000000001,1.28857,109.14399999999999,1457.86,28088.7,98.23,8409.1,3146.56
2019.11.27-15:00:00,1.1002100000000001,1.28817,109.225,1455.11,28104.6,98.28,8404.05,3145.06
2019.11.27-16:00:00,1.09954,1.28722,109.27799999999999,1454.12,28106.9,98.33,8401.4,3143.62
2019.11.27-17:00:00,1.09986,1.28755,109.385,1455.25,28092.7,98.34,8419.65,3144.9
2019.11.27-18:00:00,1.10012,1.28786,109.375,1455.13,28126.1,98.32,8427.65,3146.66
2019.11.27-19:00:00,1.09999,1.2883,109.42200000000001,1455.97,28127.0,98.32,8428.15,3147.48
2019.11.27-20:00:00,1.10009,1.29044,109.484,1454.16,28167.8,98.3,8432.5,3151.08
2019.11.27-21:00:00,1.10043,1.2914700000000001,109.57799999999999,1454.52,28167.0,98.29,8433.0,3151.48
2019.11.27-22:00:00,1.10009,1.29053,109.542,1454.52,28152.4,98.32,8440.5,3152.62
2019.11.27-23:00:00,1.09988,1.2915,109.538,1453.93,28099.2,98.32,8444.59,3152.94
2019.11.28-00:00:00,1.10058,1.2945799999999998,109.531,1453.93,28121.1,98.32,8444.59,3152.94
2019.11.28-01:00:00,1.10047,1.29288,109.37,1456.82,28121.1,98.32,8416.8,3143.62
2019.11.28-02:00:00,1.10064,1.29221,109.384,1457.57,28121.1,98.32,8415.05,3143.22
2019.11.28-03:00:00,1.1007,1.2931,109.43700000000001,1457.2,28121.1,98.26,8422.19,3145.56
2019.11.28-04:00:00,1.10069,1.29281,109.463,1456.34,28121.1,98.27,8420.65,3144.98
2019.11.28-05:00:00,1.10051,1.29269,109.446,1456.03,28121.1,98.28,8420.09,3144.88
2019.11.28-06:00:00,1.10064,1.2927799999999998,109.443,1456.34,28121.1,98.27,8420.58,3144.18
2019.11.28-07:00:00,1.10067,1.29351,109.42399999999999,1456.97,28121.1,98.26,8418.34,3143.6
2019.11.28-08:00:00,1.10076,1.29455,109.459,1455.7,28121.1,98.25,8419.6,3144.4
2019.11.28-09:00:00,1.10111,1.29434,109.413,1456.81,28121.1,98.23,8423.24,3144.4
2019.11.28-10:00:00,1.10156,1.29372,109.43299999999999,1457.09,28121.1,98.21,8423.1,3143.96
2019.11.28-11:00:00,1.1013700000000002,1.29361,109.42200000000001,1456.9,28121.1,98.23,8421.14,3143.84
2019.11.28-12:00:00,1.1010799999999998,1.2937100000000001,109.444,1457.4,28121.1,98.24,8423.87,3144.92
2019.11.28-13:00:00,1.1002100000000001,1.2915,109.47,1456.28,28121.1,98.31,8429.68,3147.36
2019.11.28-14:00:00,1.10033,1.2914299999999999,109.492,1455.5,28121.1,98.31,8433.67,3147.6
2019.11.28-15:00:00,1.1008,1.2911700000000002,109.505,1456.49,28121.1,98.28,8429.12,3146.56
2019.11.28-16:00:00,1.10053,1.29056,109.524,1455.69,28121.1,98.3,8431.43,3147.32
