<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.02	13:00:00	3153.66	3154.26	3145.84	3148.16	7123	0	72
2019.12.02	14:00:00	3148.16	3148.76	3146.10	3148.22	5019	0	70
2019.12.02	15:00:00	3148.22	3148.26	3143.10	3145.88	4605	0	70
2019.12.02	16:00:00	3145.90	3146.76	3128.52	3128.58	14148	0	70
2019.12.02	17:00:00	3129.26	3129.26	3110.72	3112.90	27960	0	72
2019.12.02	18:00:00	3112.90	3118.40	3109.50	3117.66	12419	0	72
2019.12.02	19:00:00	3117.66	3120.76	3111.30	3112.50	12032	0	74
2019.12.02	20:00:00	3112.50	3119.90	3112.10	3118.40	7425	0	74
2019.12.02	21:00:00	3118.40	3124.10	3117.30	3122.18	6251	0	76
2019.12.02	22:00:00	3122.20	3122.60	3113.10	3114.26	10157	0	76
2019.12.02	23:00:00	3114.20	3116.60	3112.30	3112.54	3456	0	74
2019.12.03	01:00:00	3113.74	3114.90	3108.10	3112.00	3265	0	72
2019.12.03	02:00:00	3112.00	3117.14	3109.50	3116.24	5272	0	72
2019.12.03	03:00:00	3116.24	3118.14	3112.50	3116.24	7913	0	76
2019.12.03	04:00:00	3116.24	3119.14	3115.50	3117.68	4766	0	70
2019.12.03	05:00:00	3117.50	3121.64	3117.30	3119.90	3567	0	70
2019.12.03	06:00:00	3119.90	3121.14	3119.30	3120.14	1591	0	70
2019.12.03	07:00:00	3120.14	3121.50	3118.90	3120.70	2454	0	74
2019.12.03	08:00:00	3120.74	3121.14	3118.10	3119.40	2231	0	72
2019.12.03	09:00:00	3119.30	3120.50	3116.50	3116.84	4032	0	76
2019.12.03	10:00:00	3116.84	3120.24	3116.50	3119.22	7335	0	76
2019.12.03	11:00:00	3119.10	3121.00	3115.10	3118.18	4741	0	74
2019.12.03	12:00:00	3118.18	3119.90	3101.30	3103.00	14171	0	74
2019.12.03	13:00:00	3103.00	3107.14	3101.90	3106.64	4002	0	74
2019.12.03	14:00:00	3106.64	3106.90	3096.10	3097.24	5782	0	76
2019.12.03	15:00:00	3097.24	3098.60	3087.10	3088.00	10104	0	74
2019.12.03	16:00:00	3088.00	3088.24	3069.50	3079.50	15640	0	72
2019.12.03	17:00:00	3079.50	3083.74	3071.70	3077.70	12996	0	70
2019.12.03	18:00:00	3077.70	3082.34	3073.90	3080.24	7894	0	70
2019.12.03	19:00:00	3080.24	3083.34	3077.50	3082.60	3296	0	76
2019.12.03	20:00:00	3082.60	3089.60	3082.10	3086.20	2958	0	72
2019.12.03	21:00:00	3086.20	3087.94	3081.56	3085.10	4806	0	76
2019.12.03	22:00:00	3085.10	3094.70	3083.30	3092.90	5340	0	76
2019.12.03	23:00:00	3093.10	3093.94	3089.30	3091.94	2571	0	70
2019.12.04	01:00:00	3091.62	3094.78	3090.70	3094.36	1607	0	70
2019.12.04	02:00:00	3094.36	3096.26	3088.50	3090.52	5432	0	74
2019.12.04	03:00:00	3090.52	3093.76	3087.90	3090.76	6186	0	76
2019.12.04	04:00:00	3090.76	3092.36	3089.90	3091.36	3733	0	70
2019.12.04	05:00:00	3091.36	3094.12	3090.10	3093.08	2434	0	76
2019.12.04	06:00:00	3093.10	3094.36	3092.10	3093.72	2210	0	76
2019.12.04	07:00:00	3093.74	3094.26	3092.50	3092.76	2326	0	70
2019.12.04	08:00:00	3092.76	3094.36	3091.90	3093.74	1860	0	72
2019.12.04	09:00:00	3093.74	3093.86	3081.90	3082.56	7009	0	76
2019.12.04	10:00:00	3082.56	3089.76	3081.50	3089.26	8463	0	76
2019.12.04	11:00:00	3089.26	3108.02	3088.90	3106.62	16508	0	74
2019.12.04	12:00:00	3106.62	3106.76	3101.70	3101.88	6038	0	76
2019.12.04	13:00:00	3101.90	3106.58	3101.70	3106.58	3828	0	76
2019.12.04	14:00:00	3106.62	3107.26	3104.08	3105.62	4190	0	76
2019.12.04	15:00:00	3105.62	3106.62	3099.58	3104.26	7089	0	76
2019.12.04	16:00:00	3104.26	3116.36	3101.10	3114.54	9597	0	72
2019.12.04	17:00:00	3113.70	3117.36	3111.50	3115.90	12274	0	74
2019.12.04	18:00:00	3115.90	3117.86	3112.50	3114.12	6634	0	74
2019.12.04	19:00:00	3114.12	3115.12	3111.10	3114.90	4983	0	74
2019.12.04	20:00:00	3114.92	3115.26	3112.50	3114.92	3473	0	76
2019.12.04	21:00:00	3114.92	3119.26	3114.70	3118.26	2892	0	76
2019.12.04	22:00:00	3118.26	3118.68	3111.70	3112.70	5026	0	70
2019.12.04	23:00:00	3112.70	3113.62	3108.10	3110.44	3497	0	72
2019.12.05	01:00:00	3110.16	3111.92	3108.48	3108.48	2224	0	70
2019.12.05	02:00:00	3108.50	3110.90	3107.48	3108.90	4263	0	72
2019.12.05	03:00:00	3108.90	3114.30	3106.30	3109.30	10120	0	74
2019.12.05	04:00:00	3109.30	3111.16	3108.50	3108.88	5288	0	76
2019.12.05	05:00:00	3108.90	3109.40	3107.50	3109.06	3801	0	76
2019.12.05	06:00:00	3109.06	3110.66	3108.90	3109.84	1818	0	70
2019.12.05	07:00:00	3109.86	3110.62	3108.28	3108.70	2327	0	70
2019.12.05	08:00:00	3108.70	3112.52	3108.30	3112.36	870	0	72
2019.12.05	09:00:00	3112.36	3117.96	3110.50	3117.30	2516	0	76
2019.12.05	10:00:00	3117.30	3118.10	3112.70	3116.06	3216	0	76
2019.12.05	11:00:00	3116.06	3118.20	3112.30	3117.88	2573	0	74
2019.12.05	12:00:00	3117.88	3123.36	3116.30	3120.96	4060	0	74
2019.12.05	13:00:00	3120.96	3123.70	3120.10	3121.30	2914	0	70
2019.12.05	14:00:00	3121.50	3122.46	3119.10	3120.06	3392	0	70
2019.12.05	15:00:00	3120.06	3120.86	3116.50	3118.86	3795	0	74
2019.12.05	16:00:00	3118.86	3119.20	3110.10	3110.28	13594	0	76
