<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.26	21:00:00	1506.070	1509.420	1501.770	1504.560	7949	0	80
2019.09.27	00:00:00	1503.980	1506.760	1503.960	1506.760	1590	0	110
2019.09.27	03:00:00	1506.760	1507.370	1504.620	1505.740	6715	0	130
2019.09.27	06:00:00	1505.740	1506.960	1504.630	1504.690	3486	0	120
2019.09.27	09:00:00	1504.680	1505.200	1496.110	1496.770	13474	0	80
2019.09.27	12:00:00	1496.760	1497.990	1490.620	1494.860	10519	0	80
2019.09.27	15:00:00	1494.860	1496.990	1486.820	1493.210	22695	0	80
2019.09.27	18:00:00	1493.210	1503.080	1490.810	1498.710	24179	0	80
2019.09.27	21:00:00	1498.710	1499.870	1495.890	1496.610	9685	0	80
2019.09.30	00:00:00	1496.280	1500.480	1495.840	1496.300	2735	0	100
2019.09.30	03:00:00	1496.300	1497.200	1491.140	1491.940	9300	0	90
2019.09.30	06:00:00	1491.940	1494.160	1491.040	1493.760	5546	0	80
2019.09.30	09:00:00	1493.740	1494.400	1486.740	1487.500	13874	0	80
2019.09.30	12:00:00	1487.480	1488.310	1480.260	1484.430	10189	0	100
2019.09.30	15:00:00	1484.430	1487.430	1479.610	1480.760	20604	0	80
2019.09.30	18:00:00	1480.740	1482.230	1464.460	1468.700	19419	0	80
2019.09.30	21:00:00	1468.760	1474.830	1467.250	1472.290	7893	0	80
2019.10.01	00:00:00	1472.960	1474.040	1472.480	1473.580	1216	0	80
2019.10.01	03:00:00	1473.570	1474.720	1466.580	1467.050	6661	0	90
2019.10.01	06:00:00	1467.050	1468.650	1461.860	1462.540	6861	0	80
2019.10.01	09:00:00	1462.500	1464.810	1459.000	1462.250	13294	0	80
2019.10.01	12:00:00	1462.250	1470.100	1462.080	1466.690	11217	0	80
2019.10.01	15:00:00	1466.740	1483.660	1461.940	1483.540	25510	0	80
2019.10.01	18:00:00	1483.560	1487.240	1481.260	1482.680	21914	0	90
2019.10.01	21:00:00	1482.670	1482.870	1477.550	1479.380	10233	0	80
2019.10.02	00:00:00	1480.090	1482.400	1478.310	1481.510	2174	0	100
2019.10.02	03:00:00	1481.530	1481.890	1476.860	1477.420	5860	0	90
2019.10.02	06:00:00	1477.420	1478.810	1475.740	1478.130	3815	0	80
2019.10.02	09:00:00	1478.140	1484.120	1474.470	1482.090	13945	0	100
2019.10.02	12:00:00	1482.080	1487.930	1481.190	1486.040	11009	0	90
2019.10.02	15:00:00	1486.120	1498.050	1484.000	1495.550	26999	0	80
2019.10.02	18:00:00	1495.520	1505.100	1494.910	1503.340	20567	0	80
2019.10.02	21:00:00	1503.350	1504.130	1497.600	1499.910	11013	0	90
2019.10.03	00:00:00	1498.990	1500.500	1498.780	1500.000	1595	0	80
2019.10.03	03:00:00	1500.000	1502.730	1499.350	1500.940	7102	0	80
2019.10.03	06:00:00	1500.940	1500.940	1497.660	1498.180	4286	0	90
2019.10.03	09:00:00	1498.180	1503.640	1495.790	1502.670	16134	0	90
2019.10.03	12:00:00	1502.660	1505.260	1499.200	1503.520	12429	0	80
2019.10.03	15:00:00	1503.520	1503.640	1498.240	1501.080	14104	0	80
2019.10.03	21:00:00	1505.020	1506.100	1504.670	1504.830	1551	0	90
2019.10.04	00:00:00	1506.070	1508.940	1505.580	1508.240	2032	0	80
2019.10.04	03:00:00	1508.240	1510.000	1506.820	1509.900	6783	0	90
2019.10.04	06:00:00	1509.900	1510.000	1506.520	1506.840	4304	0	90
2019.10.04	09:00:00	1506.860	1509.900	1506.380	1508.730	12926	0	100
2019.10.04	12:00:00	1508.730	1510.370	1507.620	1508.200	8735	0	100
2019.10.04	15:00:00	1508.200	1515.360	1495.810	1506.700	33088	0	80
2019.10.04	18:00:00	1506.700	1509.660	1502.280	1504.660	17000	0	80
2019.10.04	21:00:00	1504.570	1507.410	1502.730	1504.500	8330	0	60
2019.10.07	00:00:00	1508.560	1508.850	1505.370	1508.080	2511	0	100
2019.10.07	03:00:00	1508.080	1509.280	1506.470	1507.780	5107	0	120
2019.10.07	06:00:00	1507.780	1507.820	1504.130	1505.330	7574	0	80
2019.10.07	09:00:00	1505.330	1507.660	1500.420	1501.490	13576	0	100
