<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.16	18:00:00	1.11054	1.11054	1.10846	1.10972	7984	0	2
2019.08.16	21:00:00	1.10974	1.11031	1.10884	1.10893	3658	0	3
2019.08.19	00:00:00	1.10924	1.11011	1.10896	1.10920	6479	0	2
2019.08.19	03:00:00	1.10919	1.10939	1.10876	1.10928	2878	0	2
2019.08.19	06:00:00	1.10928	1.10943	1.10877	1.10909	1830	0	3
2019.08.19	09:00:00	1.10909	1.11101	1.10899	1.11023	8399	0	2
2019.08.19	12:00:00	1.11023	1.11137	1.10955	1.11028	8509	0	2
2019.08.19	15:00:00	1.11028	1.11049	1.10935	1.10950	5020	0	2
2019.08.19	18:00:00	1.10950	1.10984	1.10893	1.10898	3826	0	2
2019.08.19	21:00:00	1.10898	1.10902	1.10760	1.10778	3792	0	2
2019.08.20	00:00:00	1.10773	1.10837	1.10771	1.10815	3645	0	3
2019.08.20	03:00:00	1.10815	1.10878	1.10815	1.10870	4336	0	2
2019.08.20	06:00:00	1.10870	1.10885	1.10808	1.10844	2563	0	2
2019.08.20	09:00:00	1.10843	1.10867	1.10710	1.10781	7979	0	2
2019.08.20	12:00:00	1.10781	1.10845	1.10757	1.10785	7675	0	2
2019.08.20	15:00:00	1.10786	1.10938	1.10654	1.10892	11611	0	2
2019.08.20	18:00:00	1.10892	1.11067	1.10876	1.11052	6698	0	2
2019.08.20	21:00:00	1.11052	1.11065	1.10961	1.10998	4744	0	2
2019.08.21	00:00:00	1.10989	1.11032	1.10970	1.10971	14581	0	2
2019.08.21	03:00:00	1.10971	1.11052	1.10912	1.10989	3883	0	2
2019.08.21	06:00:00	1.10989	1.11011	1.10919	1.10961	1964	0	2
2019.08.21	09:00:00	1.10961	1.11058	1.10878	1.10977	6466	0	2
2019.08.21	12:00:00	1.10977	1.11070	1.10938	1.11027	5751	0	2
2019.08.21	15:00:00	1.11026	1.11053	1.10922	1.10927	6012	0	2
2019.08.21	18:00:00	1.10928	1.11044	1.10923	1.10940	5003	0	2
2019.08.21	21:00:00	1.10940	1.11050	1.10800	1.10845	7718	0	1
2019.08.22	00:00:00	1.10844	1.10921	1.10840	1.10902	2072	0	2
2019.08.22	03:00:00	1.10902	1.10904	1.10841	1.10879	2975	0	2
2019.08.22	06:00:00	1.10879	1.10898	1.10804	1.10812	2129	0	2
2019.08.22	09:00:00	1.10812	1.11131	1.10755	1.10986	12597	0	2
2019.08.22	12:00:00	1.10986	1.10993	1.10635	1.10804	11076	0	2
2019.08.22	15:00:00	1.10806	1.10988	1.10677	1.10797	12464	0	2
2019.08.22	18:00:00	1.10797	1.10899	1.10784	1.10823	5727	0	2
2019.08.22	21:00:00	1.10823	1.10894	1.10784	1.10799	3203	0	2
2019.08.23	00:00:00	1.10798	1.10857	1.10786	1.10836	7130	0	2
2019.08.23	03:00:00	1.10836	1.10854	1.10720	1.10737	4099	0	2
2019.08.23	06:00:00	1.10737	1.10743	1.10609	1.10680	3195	0	2
2019.08.23	09:00:00	1.10680	1.10740	1.10654	1.10675	6789	0	2
2019.08.23	12:00:00	1.10675	1.10685	1.10515	1.10569	7033	0	2
2019.08.23	15:00:00	1.10569	1.11146	1.10531	1.11095	19414	0	2
2019.08.23	18:00:00	1.11095	1.11476	1.11040	1.11397	21636	0	2
2019.08.23	21:00:00	1.11397	1.11531	1.11332	1.11386	9607	0	2
2019.08.26	00:00:00	1.11496	1.11639	1.11404	1.11434	7512	0	2
2019.08.26	03:00:00	1.11434	1.11481	1.11320	1.11394	13609	0	2
2019.08.26	06:00:00	1.11394	1.11470	1.11376	1.11434	11163	0	2
2019.08.26	09:00:00	1.11434	1.11528	1.11104	1.11146	22102	0	2
2019.08.26	12:00:00	1.11146	1.11242	1.11093	1.11160	14428	0	2
2019.08.26	15:00:00	1.11160	1.11242	1.11061	1.11137	18230	0	2
2019.08.26	18:00:00	1.11137	1.11163	1.10965	1.11045	13022	0	2
2019.08.26	21:00:00	1.11044	1.11072	1.10942	1.11018	6045	0	3
2019.08.27	00:00:00	1.11018	1.11046	1.10983	1.11014	4682	0	2
2019.08.27	03:00:00	1.11014	1.11072	1.11004	1.11050	8208	0	2
2019.08.27	06:00:00	1.11050	1.11050	1.10979	1.11023	3806	0	2
2019.08.27	09:00:00	1.11022	1.11158	1.10979	1.11131	14812	0	2
2019.08.27	12:00:00	1.11131	1.11152	1.11000	1.11012	11930	0	1
2019.08.27	15:00:00	1.11012	1.11096	1.10918	1.11016	13714	0	1
2019.08.27	18:00:00	1.11016	1.11026	1.10856	1.10923	9860	0	1
2019.08.27	21:00:00	1.10923	1.10958	1.10872	1.10901	2594	0	1
2019.08.28	00:00:00	1.10901	1.10945	1.10890	1.10895	3242	0	1
2019.08.28	03:00:00	1.10897	1.10921	1.10854	1.10881	6966	0	1
2019.08.28	06:00:00	1.10881	1.10898	1.10844	1.10886	3406	0	1
2019.08.28	09:00:00	1.10887	1.10978	1.10825	1.10887	12457	0	1
2019.08.28	12:00:00	1.10886	1.10976	1.10831	1.10837	12487	0	1
2019.08.28	15:00:00	1.10836	1.10862	1.10732	1.10757	14548	0	1
2019.08.28	18:00:00	1.10757	1.10856	1.10740	1.10830	7796	0	1
2019.08.28	21:00:00	1.10830	1.10845	1.10746	1.10770	5303	0	1
2019.08.29	00:00:00	1.10770	1.10863	1.10768	1.10853	5761	0	1
2019.08.29	03:00:00	1.10855	1.10873	1.10801	1.10821	5466	0	1
2019.08.29	06:00:00	1.10820	1.10852	1.10806	1.10842	3064	0	1
2019.08.29	09:00:00	1.10842	1.10859	1.10748	1.10763	13514	0	1
2019.08.29	12:00:00	1.10763	1.10781	1.10694	1.10741	10675	0	1
