<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.23	18:00:00	1.13789	1.13935	1.13775	1.13895	5164	0	3
2019.01.23	19:00:00	1.13894	1.13943	1.13874	1.13924	3164	0	3
2019.01.23	20:00:00	1.13925	1.13934	1.13851	1.13869	2448	0	3
2019.01.23	21:00:00	1.13869	1.13897	1.13815	1.13833	2307	0	3
2019.01.23	22:00:00	1.13832	1.13851	1.13804	1.13824	1629	0	3
2019.01.23	23:00:00	1.13824	1.13829	1.13791	1.13804	1096	0	3
2019.01.24	00:00:00	1.13797	1.13835	1.13780	1.13801	755	0	6
2019.01.24	01:00:00	1.13799	1.13863	1.13797	1.13860	748	0	3
2019.01.24	02:00:00	1.13860	1.13895	1.13828	1.13869	1742	0	3
2019.01.24	03:00:00	1.13869	1.13913	1.13856	1.13865	1516	0	3
2019.01.24	04:00:00	1.13864	1.13868	1.13825	1.13861	1778	0	3
2019.01.24	05:00:00	1.13861	1.13901	1.13856	1.13880	1144	0	3
2019.01.24	06:00:00	1.13880	1.13900	1.13840	1.13860	1291	0	3
2019.01.24	07:00:00	1.13861	1.13861	1.13824	1.13853	1130	0	3
2019.01.24	08:00:00	1.13850	1.13878	1.13774	1.13802	1575	0	3
2019.01.24	09:00:00	1.13802	1.13816	1.13652	1.13698	2444	0	3
2019.01.24	10:00:00	1.13698	1.13761	1.13400	1.13647	7400	0	3
2019.01.24	11:00:00	1.13648	1.13649	1.13400	1.13467	5478	0	3
2019.01.24	12:00:00	1.13467	1.13523	1.13383	1.13437	3799	0	3
2019.01.24	13:00:00	1.13438	1.13456	1.13299	1.13456	3565	0	3
2019.01.24	14:00:00	1.13456	1.13586	1.13385	1.13399	4200	0	3
2019.01.24	15:00:00	1.13399	1.13479	1.13062	1.13353	10123	0	3
2019.01.24	16:00:00	1.13353	1.13801	1.13353	1.13776	8691	0	3
2019.01.24	17:00:00	1.13776	1.13807	1.13507	1.13538	5773	0	3
2019.01.24	18:00:00	1.13539	1.13549	1.13204	1.13211	5853	0	3
2019.01.24	19:00:00	1.13213	1.13236	1.12946	1.12990	6182	0	3
2019.01.24	20:00:00	1.12990	1.13037	1.12921	1.13037	3238	0	3
2019.01.24	21:00:00	1.13037	1.13060	1.12892	1.12986	3096	0	3
2019.01.24	22:00:00	1.12985	1.13109	1.12979	1.13077	2319	0	3
2019.01.24	23:00:00	1.13077	1.13136	1.13012	1.13036	1222	0	3
2019.01.25	00:00:00	1.13025	1.13056	1.13001	1.13013	2696	0	5
2019.01.25	01:00:00	1.13015	1.13153	1.13004	1.13127	1969	0	3
2019.01.25	02:00:00	1.13127	1.13146	1.13048	1.13100	2186	0	3
2019.01.25	03:00:00	1.13098	1.13131	1.13050	1.13077	2125	0	3
