<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.31	09:00:00	7981.30	7987.30	7964.60	7979.55	9829	0	123
2019.07.31	12:00:00	7979.55	7984.95	7969.08	7980.05	6022	0	122
2019.07.31	15:00:00	7979.86	7983.80	7952.65	7966.55	17922	0	120
2019.07.31	18:00:00	7966.35	7977.30	7948.64	7960.61	15056	0	120
2019.07.31	21:00:00	7960.61	7967.95	7769.70	7826.40	27350	0	120
2019.08.01	00:00:00	7820.65	7835.65	7807.15	7824.67	3212	0	124
2019.08.01	03:00:00	7824.67	7863.15	7817.67	7852.90	8580	0	120
2019.08.01	06:00:00	7852.65	7864.15	7844.40	7846.95	3208	0	122
2019.08.01	09:00:00	7846.95	7861.90	7826.42	7854.65	9901	0	121
2019.08.01	12:00:00	7854.70	7882.15	7853.72	7865.65	8985	0	120
2019.08.01	15:00:00	7865.83	7984.10	7847.77	7982.10	23976	0	120
2019.08.01	18:00:00	7982.10	8001.10	7812.35	7855.85	23580	0	120
2019.08.01	21:00:00	7854.14	7861.40	7764.15	7778.15	27962	0	123
2019.08.02	00:00:00	7782.60	7793.60	7761.39	7773.15	4819	0	123
2019.08.02	03:00:00	7773.43	7792.60	7747.46	7763.90	13887	0	121
2019.08.02	06:00:00	7763.35	7780.60	7751.66	7779.55	6560	0	125
2019.08.02	09:00:00	7779.15	7787.05	7725.06	7734.72	15759	0	125
2019.08.02	12:00:00	7735.65	7765.10	7722.89	7742.05	12059	0	125
2019.08.02	15:00:00	7742.05	7791.60	7641.76	7643.90	30990	0	120
2019.08.02	18:00:00	7644.15	7697.40	7638.90	7650.15	34882	0	120
2019.08.02	21:00:00	7649.90	7709.30	7641.55	7690.20	22247	0	120
2019.08.05	00:00:00	7675.90	7685.60	7665.07	7673.40	3522	0	121
2019.08.05	03:00:00	7673.15	7696.85	7579.40	7590.10	18376	0	121
